Time;Hour;0x00;0x01;0x02;BE 3;BE 4;0x03;QoS 1
408;2020-11-23T17:56:42+01:00;null;null;null;null;null;null;null
409;2020-11-23T17:56:43+01:00;null;null;null;null;null;null;null
410;2020-11-23T17:56:44+01:00;null;null;null;null;null;null;null
411;2020-11-23T17:56:45+01:00;null;null;null;null;null;null;null
412;2020-11-23T17:56:46+01:00;null;null;null;null;null;null;null
413;2020-11-23T17:56:47+01:00;null;null;null;null;null;null;null
414;2020-11-23T17:56:48+01:00;null;null;null;null;null;null;null
415;2020-11-23T17:56:49+01:00;null;null;null;null;null;null;null
416;2020-11-23T17:56:50+01:00;null;null;null;null;null;null;null
417;2020-11-23T17:56:51+01:00;null;null;null;null;null;null;null
418;2020-11-23T17:56:52+01:00;null;null;null;null;null;null;null
419;2020-11-23T17:56:53+01:00;null;null;null;null;null;null;null
420;2020-11-23T17:56:54+01:00;null;null;null;null;null;null;null
421;2020-11-23T17:56:55+01:00;null;null;null;null;null;null;null
422;2020-11-23T17:56:56+01:00;null;null;null;null;null;null;null
423;2020-11-23T17:56:57+01:00;null;null;null;null;null;null;null
424;2020-11-23T17:56:58+01:00;null;null;null;null;null;null;null
425;2020-11-23T17:56:59+01:00;null;null;null;null;null;null;null
426;2020-11-23T17:57:00+01:00;null;null;null;null;null;null;null
427;2020-11-23T17:57:01+01:00;null;null;null;null;null;null;null
428;2020-11-23T17:57:02+01:00;null;null;null;null;null;null;null
429;2020-11-23T17:57:03+01:00;null;null;null;null;null;null;null
430;2020-11-23T17:57:04+01:00;null;null;null;null;null;null;null
431;2020-11-23T17:57:05+01:00;null;null;null;null;null;null;null
432;2020-11-23T17:57:06+01:00;null;null;null;null;null;null;null
433;2020-11-23T17:57:07+01:00;null;null;null;null;null;null;null
434;2020-11-23T17:57:08+01:00;null;null;null;null;null;null;null
435;2020-11-23T17:57:09+01:00;null;null;null;null;null;null;null
436;2020-11-23T17:57:10+01:00;null;null;null;null;null;null;null
437;2020-11-23T17:57:11+01:00;null;null;null;null;null;null;null
438;2020-11-23T17:57:12+01:00;null;null;null;null;null;null;null
439;2020-11-23T17:57:13+01:00;null;null;null;null;null;null;116.329
440;2020-11-23T17:57:14+01:00;null;null;null;null;472.321;null;635.15
441;2020-11-23T17:57:15+01:00;12.713;null;null;null;null;null;null
442;2020-11-23T17:57:16+01:00;22.547;null;null;null;775.678;null;600.069
443;2020-11-23T17:57:17+01:00;23.155;null;null;null;null;null;null
444;2020-11-23T17:57:18+01:00;null;null;null;null;724.794;null;615.075
445;2020-11-23T17:57:19+01:00;25.817;null;null;null;744.496;null;635.606
446;2020-11-23T17:57:20+01:00;26.891;null;null;null;null;null;null
447;2020-11-23T17:57:21+01:00;21.799;null;null;null;718.692;null;611.696
448;2020-11-23T17:57:22+01:00;26.242;null;null;null;733.597;null;623.825
449;2020-11-23T17:57:23+01:00;29.014;null;null;null;733.038;null;625.061
450;2020-11-23T17:57:24+01:00;null;null;null;null;725.471;null;616.755
451;2020-11-23T17:57:25+01:00;19.901;null;null;null;732.398;null;626.264
452;2020-11-23T17:57:26+01:00;null;null;null;null;748.365;null;644.038
453;2020-11-23T17:57:27+01:00;108.038;null;null;null;883.429;null;755.126
454;2020-11-23T17:57:28+01:00;null;null;null;null;null;null;null
455;2020-11-23T17:57:29+01:00;31.483;null;null;null;874.819;null;750.68
456;2020-11-23T17:57:30+01:00;62.147;null;null;null;null;null;null
457;2020-11-23T17:57:31+01:00;53.858;null;null;null;null;null;null
458;2020-11-23T17:57:32+01:00;53.858;null;null;null;null;null;null
459;2020-11-23T17:57:33+01:00;null;null;null;null;null;null;null
460;2020-11-23T17:57:34+01:00;null;null;null;null;null;null;null
461;2020-11-23T17:57:35+01:00;null;null;null;null;null;null;null
462;2020-11-23T17:57:36+01:00;null;null;null;null;null;null;null
463;2020-11-23T17:57:37+01:00;null;null;null;null;null;null;null
464;2020-11-23T17:57:38+01:00;null;null;null;null;null;null;null
465;2020-11-23T17:57:39+01:00;null;null;null;null;null;null;null
466;2020-11-23T17:57:40+01:00;null;null;null;null;null;null;null
467;2020-11-23T17:57:41+01:00;null;null;null;null;null;null;null
468;2020-11-23T17:57:42+01:00;null;null;null;null;null;null;null
469;2020-11-23T17:57:43+01:00;null;null;null;null;null;null;null
470;2020-11-23T17:57:44+01:00;null;null;null;null;null;null;null
471;2020-11-23T17:57:45+01:00;null;null;null;null;null;null;null
472;2020-11-23T17:57:46+01:00;null;null;null;null;null;null;null
473;2020-11-23T17:57:47+01:00;null;null;null;null;null;null;null
474;2020-11-23T17:57:48+01:00;null;null;null;null;null;null;null
475;2020-11-23T17:57:49+01:00;null;null;null;null;null;null;null
476;2020-11-23T17:57:50+01:00;null;null;null;null;null;null;null
477;2020-11-23T17:57:51+01:00;null;null;null;null;null;null;null
478;2020-11-23T17:57:52+01:00;null;null;null;null;null;null;null
479;2020-11-23T17:57:53+01:00;null;null;null;null;null;null;null
480;2020-11-23T17:57:54+01:00;null;null;null;null;null;null;null
481;2020-11-23T17:57:55+01:00;null;null;null;null;null;null;null
482;2020-11-23T17:57:56+01:00;null;null;null;null;null;null;null
483;2020-11-23T17:57:57+01:00;null;null;null;null;null;null;null
484;2020-11-23T17:57:58+01:00;null;null;null;null;null;null;null
485;2020-11-23T17:57:59+01:00;null;null;null;null;null;null;null
486;2020-11-23T17:58:00+01:00;null;null;null;null;null;null;null
487;2020-11-23T17:58:01+01:00;null;null;null;null;null;null;null
488;2020-11-23T17:58:02+01:00;null;null;null;null;null;null;null
489;2020-11-23T17:58:03+01:00;null;null;null;null;null;null;null
490;2020-11-23T17:58:04+01:00;null;null;null;null;null;null;null
491;2020-11-23T17:58:05+01:00;null;null;null;null;null;null;null
492;2020-11-23T17:58:06+01:00;null;null;null;null;null;null;null
493;2020-11-23T17:58:07+01:00;null;null;null;null;null;null;null
494;2020-11-23T17:58:08+01:00;null;null;null;null;null;null;null
495;2020-11-23T17:58:09+01:00;null;null;null;null;null;null;null
496;2020-11-23T17:58:10+01:00;null;null;null;null;null;null;null
497;2020-11-23T17:58:11+01:00;null;null;null;null;null;null;null
498;2020-11-23T17:58:12+01:00;null;null;null;null;null;null;null
499;2020-11-23T17:58:13+01:00;null;null;null;null;null;null;null
500;2020-11-23T17:58:14+01:00;17.448;null;null;null;4.187;null;85.974
501;2020-11-23T17:58:15+01:00;null;null;null;null;649.009;null;88.58
502;2020-11-23T17:58:16+01:00;21.292;null;null;null;761.082;null;324.126
503;2020-11-23T17:58:17+01:00;26.532;null;null;null;null;null;null
504;2020-11-23T17:58:18+01:00;12.187;null;null;null;727.758;null;622.962
505;2020-11-23T17:58:19+01:00;27.711;null;null;null;754.105;null;592.014
506;2020-11-23T17:58:20+01:00;null;null;null;null;null;null;null
507;2020-11-23T17:58:21+01:00;8.463;null;null;null;727.431;null;615.791
508;2020-11-23T17:58:22+01:00;28.015;null;null;null;709.378;null;605.386
509;2020-11-23T17:58:23+01:00;11.178;null;null;null;714.915;null;609.233
510;2020-11-23T17:58:24+01:00;null;null;null;null;723.9;null;616.895
511;2020-11-23T17:58:25+01:00;6.151;null;null;null;736.703;null;628.315
512;2020-11-23T17:58:26+01:00;null;null;null;null;737.348;null;632.029
513;2020-11-23T17:58:27+01:00;48.337;null;null;null;791.402;null;677.278
514;2020-11-23T17:58:28+01:00;46.496;null;null;null;863.274;null;687.455
515;2020-11-23T17:58:29+01:00;56.28;null;null;null;812.1;null;694.172
516;2020-11-23T17:58:30+01:00;34.955;null;null;null;null;null;null
517;2020-11-23T17:58:31+01:00;28.334;null;null;null;null;null;null
518;2020-11-23T17:58:32+01:00;28.334;null;null;null;null;null;null
519;2020-11-23T17:58:33+01:00;null;null;null;null;null;null;null
520;2020-11-23T17:58:34+01:00;null;null;null;null;null;null;null
521;2020-11-23T17:58:35+01:00;null;null;null;null;null;null;null
522;2020-11-23T17:58:36+01:00;null;null;null;null;null;null;null
523;2020-11-23T17:58:37+01:00;null;null;null;null;null;null;null
524;2020-11-23T17:58:38+01:00;null;null;null;null;null;null;null
525;2020-11-23T17:58:39+01:00;null;null;null;null;null;null;null
526;2020-11-23T17:58:40+01:00;null;null;null;null;null;null;null
527;2020-11-23T17:58:41+01:00;null;null;null;null;null;null;null
528;2020-11-23T17:58:42+01:00;null;null;null;null;null;null;null
529;2020-11-23T17:58:43+01:00;null;null;null;null;null;null;null
530;2020-11-23T17:58:44+01:00;null;null;null;null;null;null;null
531;2020-11-23T17:58:45+01:00;null;null;null;null;null;null;null
532;2020-11-23T17:58:46+01:00;null;null;null;null;null;null;null
533;2020-11-23T17:58:47+01:00;null;null;null;null;null;null;null
534;2020-11-23T17:58:48+01:00;null;null;null;null;null;null;null
535;2020-11-23T17:58:49+01:00;null;null;null;null;null;null;null
536;2020-11-23T17:58:50+01:00;null;null;null;null;null;null;null
537;2020-11-23T17:58:51+01:00;null;null;null;null;null;null;null
538;2020-11-23T17:58:52+01:00;null;null;null;null;null;null;null
539;2020-11-23T17:58:53+01:00;null;null;null;null;null;null;null
540;2020-11-23T17:58:54+01:00;null;null;null;null;null;null;null
541;2020-11-23T17:58:55+01:00;null;null;null;null;null;null;null
542;2020-11-23T17:58:56+01:00;null;null;null;null;null;null;null
543;2020-11-23T17:58:57+01:00;null;null;null;null;null;null;null
544;2020-11-23T17:58:58+01:00;null;null;null;null;null;null;null
545;2020-11-23T17:58:59+01:00;null;null;null;null;null;null;null
546;2020-11-23T17:59:00+01:00;null;null;null;null;null;null;null
547;2020-11-23T17:59:01+01:00;null;null;null;null;null;null;null
548;2020-11-23T17:59:02+01:00;null;null;null;null;null;null;null
549;2020-11-23T17:59:03+01:00;null;null;null;null;null;null;null
550;2020-11-23T17:59:04+01:00;null;null;null;null;null;null;null
551;2020-11-23T17:59:05+01:00;null;null;null;null;null;null;null
552;2020-11-23T17:59:06+01:00;null;null;null;null;null;null;null
553;2020-11-23T17:59:07+01:00;null;null;null;null;null;null;null
554;2020-11-23T17:59:08+01:00;null;null;null;null;null;null;null
555;2020-11-23T17:59:09+01:00;null;null;null;null;null;null;null
556;2020-11-23T17:59:10+01:00;null;null;null;null;null;null;null
557;2020-11-23T17:59:11+01:00;null;null;null;null;null;null;null
558;2020-11-23T17:59:12+01:00;null;null;null;null;null;null;null
559;2020-11-23T17:59:13+01:00;6.826;null;null;null;null;null;null
560;2020-11-23T17:59:14+01:00;12.706;null;null;null;264.966;null;null
561;2020-11-23T17:59:15+01:00;26.587;null;null;null;391.353;null;null
562;2020-11-23T17:59:16+01:00;20.563;null;null;null;390.51;null;null
563;2020-11-23T17:59:17+01:00;10.94;null;null;null;391.867;null;null
564;2020-11-23T17:59:18+01:00;null;null;null;null;422.165;null;null
565;2020-11-23T17:59:19+01:00;6.95;null;null;null;417.047;null;null
566;2020-11-23T17:59:20+01:00;22.017;null;null;null;450.042;null;null
567;2020-11-23T17:59:21+01:00;25.46;null;null;null;435.302;null;null
568;2020-11-23T17:59:22+01:00;26.577;null;null;null;null;null;null
569;2020-11-23T17:59:23+01:00;17.518;null;null;null;446.751;null;null
570;2020-11-23T17:59:24+01:00;36.007;null;null;null;542.056;null;null
571;2020-11-23T17:59:25+01:00;95.452;null;null;null;852.783;null;null
572;2020-11-23T17:59:26+01:00;null;null;null;null;null;null;null
573;2020-11-23T17:59:27+01:00;20.836;null;null;null;772.896;null;null
574;2020-11-23T17:59:28+01:00;46.141;null;null;null;698.019;null;null
575;2020-11-23T17:59:29+01:00;36.081;null;null;null;881.635;null;null
576;2020-11-23T17:59:30+01:00;32.309;null;null;null;null;null;null
577;2020-11-23T17:59:31+01:00;31.964;null;null;null;null;null;null
578;2020-11-23T17:59:32+01:00;31.964;null;null;null;null;null;null
579;2020-11-23T17:59:33+01:00;null;null;null;null;null;null;null
580;2020-11-23T17:59:34+01:00;null;null;null;null;null;null;null
581;2020-11-23T17:59:35+01:00;null;null;null;null;null;null;null
582;2020-11-23T17:59:36+01:00;null;null;null;null;null;null;null
583;2020-11-23T17:59:37+01:00;null;null;null;null;null;null;null
584;2020-11-23T17:59:38+01:00;null;null;null;null;null;null;null
585;2020-11-23T17:59:39+01:00;null;null;null;null;null;null;null
586;2020-11-23T17:59:40+01:00;null;null;null;null;null;null;null
587;2020-11-23T17:59:41+01:00;null;null;null;null;null;null;null
588;2020-11-23T17:59:42+01:00;null;null;null;null;null;null;null
589;2020-11-23T17:59:43+01:00;null;null;null;null;null;null;null
590;2020-11-23T17:59:44+01:00;null;null;null;null;null;null;null
591;2020-11-23T17:59:45+01:00;null;null;null;null;null;null;null
592;2020-11-23T17:59:46+01:00;null;null;null;null;null;null;null
593;2020-11-23T17:59:47+01:00;null;null;null;null;null;null;null
594;2020-11-23T17:59:48+01:00;null;null;null;null;null;null;null
595;2020-11-23T17:59:49+01:00;null;null;null;null;null;null;null
596;2020-11-23T17:59:50+01:00;null;null;null;null;null;null;null
597;2020-11-23T17:59:51+01:00;null;null;null;null;null;null;null
598;2020-11-23T17:59:52+01:00;null;null;null;null;null;null;null
599;2020-11-23T17:59:53+01:00;null;null;null;null;null;null;null
600;2020-11-23T17:59:54+01:00;null;null;null;null;null;null;null
1;2020-11-23T17:49:55+01:00;null;null;null;null;null;null;null
2;2020-11-23T17:49:56+01:00;null;null;null;null;null;0.03;null
3;2020-11-23T17:49:57+01:00;null;null;null;null;null;0.028;null
4;2020-11-23T17:49:58+01:00;null;null;null;null;null;0.03;null
5;2020-11-23T17:49:59+01:00;null;null;null;null;null;null;null
6;2020-11-23T17:50:00+01:00;null;null;null;null;null;0.029;null
7;2020-11-23T17:50:01+01:00;null;null;null;null;null;0.029;null
8;2020-11-23T17:50:02+01:00;null;null;null;null;null;0.024;null
9;2020-11-23T17:50:03+01:00;null;null;null;null;null;0.029;null
10;2020-11-23T17:50:04+01:00;null;null;null;null;null;0.025;null
11;2020-11-23T17:50:05+01:00;null;null;null;null;null;0.031;null
12;2020-11-23T17:50:06+01:00;null;null;null;null;null;0.027;null
13;2020-11-23T17:50:07+01:00;null;null;null;null;null;0.029;null
14;2020-11-23T17:50:08+01:00;null;null;null;null;null;0.029;null
15;2020-11-23T17:50:09+01:00;null;null;null;null;null;0.03;null
16;2020-11-23T17:50:10+01:00;null;null;null;null;null;null;null
17;2020-11-23T17:50:11+01:00;null;null;null;null;null;null;null
18;2020-11-23T17:50:12+01:00;null;null;null;null;null;0.071;null
19;2020-11-23T17:50:13+01:00;null;null;null;null;null;0.07;null
20;2020-11-23T17:50:14+01:00;null;null;null;null;397.337;60.138;null
21;2020-11-23T17:50:15+01:00;null;null;null;null;628.339;null;null
22;2020-11-23T17:50:16+01:00;null;null;null;null;590.509;36.007;null
23;2020-11-23T17:50:17+01:00;null;null;null;null;null;33.509;null
24;2020-11-23T17:50:18+01:00;null;null;null;null;553.058;null;null
25;2020-11-23T17:50:19+01:00;null;null;null;null;585.743;60.511;null
26;2020-11-23T17:50:20+01:00;null;null;null;null;592.268;null;null
27;2020-11-23T17:50:21+01:00;null;null;null;null;532.93;46.281;null
28;2020-11-23T17:50:22+01:00;null;null;null;null;540.866;26.881;null
29;2020-11-23T17:50:23+01:00;null;null;null;null;566.683;27.082;null
30;2020-11-23T17:50:24+01:00;null;null;null;null;631.342;null;null
31;2020-11-23T17:50:25+01:00;null;null;null;null;779.386;31.02;null
32;2020-11-23T17:50:26+01:00;null;null;null;null;753.31;null;null
33;2020-11-23T17:50:27+01:00;null;null;null;null;809.535;46.434;null
34;2020-11-23T17:50:28+01:00;null;null;null;null;782.943;52.749;null
35;2020-11-23T17:50:29+01:00;null;null;null;null;868.805;55.951;null
36;2020-11-23T17:50:30+01:00;null;null;null;null;null;8.181;null
37;2020-11-23T17:50:31+01:00;null;null;null;null;null;8.181;null
38;2020-11-23T17:50:32+01:00;null;null;null;null;null;null;null
39;2020-11-23T17:50:33+01:00;null;null;null;null;null;null;null
40;2020-11-23T17:50:34+01:00;null;null;null;null;null;null;null
41;2020-11-23T17:50:35+01:00;null;null;null;null;null;null;null
42;2020-11-23T17:50:36+01:00;null;null;null;null;null;null;null
43;2020-11-23T17:50:37+01:00;null;null;null;null;null;null;null
44;2020-11-23T17:50:38+01:00;null;null;null;null;null;null;null
45;2020-11-23T17:50:39+01:00;null;null;null;null;null;null;null
46;2020-11-23T17:50:40+01:00;null;null;null;null;null;null;null
47;2020-11-23T17:50:41+01:00;null;null;null;null;null;null;null
48;2020-11-23T17:50:42+01:00;null;null;null;null;null;null;null
49;2020-11-23T17:50:43+01:00;null;null;null;null;null;null;null
50;2020-11-23T17:50:44+01:00;null;null;null;null;null;null;null
51;2020-11-23T17:50:45+01:00;null;null;null;null;null;null;null
52;2020-11-23T17:50:46+01:00;null;null;null;null;null;null;null
53;2020-11-23T17:50:47+01:00;null;null;null;null;null;null;null
54;2020-11-23T17:50:48+01:00;null;null;null;null;null;null;null
55;2020-11-23T17:50:49+01:00;null;null;null;null;null;null;null
56;2020-11-23T17:50:50+01:00;null;null;null;null;null;null;null
57;2020-11-23T17:50:51+01:00;null;null;null;null;null;null;null
58;2020-11-23T17:50:52+01:00;null;null;null;null;null;null;null
59;2020-11-23T17:50:53+01:00;null;null;null;null;null;null;null
60;2020-11-23T17:50:54+01:00;null;null;null;null;null;null;null
61;2020-11-23T17:50:55+01:00;null;null;null;null;null;null;null
62;2020-11-23T17:50:56+01:00;null;null;null;null;null;null;null
63;2020-11-23T17:50:57+01:00;null;null;null;null;null;null;null
64;2020-11-23T17:50:58+01:00;null;null;null;null;null;null;null
65;2020-11-23T17:50:59+01:00;null;null;null;null;null;null;null
66;2020-11-23T17:51:00+01:00;null;null;null;null;null;null;null
67;2020-11-23T17:51:01+01:00;null;null;null;null;null;null;null
68;2020-11-23T17:51:02+01:00;null;null;null;null;null;null;null
69;2020-11-23T17:51:03+01:00;null;null;null;null;null;null;null
70;2020-11-23T17:51:04+01:00;null;null;null;null;null;null;null
71;2020-11-23T17:51:05+01:00;null;null;null;null;null;null;null
72;2020-11-23T17:51:06+01:00;null;null;null;null;null;null;null
73;2020-11-23T17:51:07+01:00;null;null;null;null;null;null;null
74;2020-11-23T17:51:08+01:00;null;null;null;null;null;null;null
75;2020-11-23T17:51:09+01:00;null;null;null;null;null;null;null
76;2020-11-23T17:51:10+01:00;null;null;null;null;null;null;null
77;2020-11-23T17:51:11+01:00;null;null;null;null;null;null;null
78;2020-11-23T17:51:12+01:00;null;null;null;null;null;null;null
79;2020-11-23T17:51:13+01:00;null;null;null;null;92.749;null;null
80;2020-11-23T17:51:14+01:00;null;null;null;null;944.227;155.814;null
81;2020-11-23T17:51:15+01:00;null;null;null;null;null;53.626;null
82;2020-11-23T17:51:16+01:00;null;null;null;null;1035.436;50.246;null
83;2020-11-23T17:51:17+01:00;null;null;null;null;844.871;46.892;null
84;2020-11-23T17:51:18+01:00;null;null;null;null;847.755;null;null
85;2020-11-23T17:51:19+01:00;null;null;null;null;847.755;55.073;null
86;2020-11-23T17:51:20+01:00;null;null;null;null;837.019;48.046;null
87;2020-11-23T17:51:21+01:00;null;null;null;null;838.57;59.663;null
88;2020-11-23T17:51:22+01:00;null;null;null;null;877.139;29.457;null
89;2020-11-23T17:51:23+01:00;null;null;null;null;null;51.1;null
90;2020-11-23T17:51:24+01:00;null;null;null;null;829.662;null;null
91;2020-11-23T17:51:25+01:00;null;null;null;null;816.083;45.453;null
92;2020-11-23T17:51:26+01:00;null;null;null;null;860.229;47.571;null
93;2020-11-23T17:51:27+01:00;null;null;null;null;860.229;82.235;null
94;2020-11-23T17:51:28+01:00;null;null;null;null;870.146;93.669;null
95;2020-11-23T17:51:29+01:00;null;null;null;null;843.672;47.994;null
96;2020-11-23T17:51:30+01:00;null;null;null;null;null;55.631;null
97;2020-11-23T17:51:31+01:00;null;null;null;null;null;55.631;null
98;2020-11-23T17:51:32+01:00;null;null;null;null;null;139.502;null
99;2020-11-23T17:51:33+01:00;null;null;null;null;null;null;null
100;2020-11-23T17:51:34+01:00;null;null;null;null;null;null;null
101;2020-11-23T17:51:35+01:00;null;null;null;null;null;null;null
102;2020-11-23T17:51:36+01:00;null;null;null;null;null;null;null
103;2020-11-23T17:51:37+01:00;null;null;null;null;null;null;null
104;2020-11-23T17:51:38+01:00;null;null;null;null;null;null;null
105;2020-11-23T17:51:39+01:00;null;null;null;null;null;null;null
106;2020-11-23T17:51:40+01:00;null;null;null;null;null;null;null
107;2020-11-23T17:51:41+01:00;null;null;null;null;null;null;null
108;2020-11-23T17:51:42+01:00;null;null;null;null;null;null;null
109;2020-11-23T17:51:43+01:00;null;null;null;null;null;null;null
110;2020-11-23T17:51:44+01:00;null;null;null;null;null;null;null
111;2020-11-23T17:51:45+01:00;null;null;null;null;null;null;null
112;2020-11-23T17:51:46+01:00;null;null;null;null;null;null;null
113;2020-11-23T17:51:47+01:00;null;null;null;null;null;null;null
114;2020-11-23T17:51:48+01:00;null;null;null;null;null;null;null
115;2020-11-23T17:51:49+01:00;null;null;null;null;null;null;null
116;2020-11-23T17:51:50+01:00;null;null;null;null;null;null;null
117;2020-11-23T17:51:51+01:00;null;null;null;null;null;null;null
118;2020-11-23T17:51:52+01:00;null;null;null;null;null;null;null
119;2020-11-23T17:51:53+01:00;null;null;null;null;null;null;null
120;2020-11-23T17:51:54+01:00;null;null;null;null;584.124;430.127;null
121;2020-11-23T17:51:55+01:00;null;null;null;null;1548.8490000000002;null;null
122;2020-11-23T17:51:56+01:00;null;null;null;null;1085.527;99.516;null
123;2020-11-23T17:51:57+01:00;null;null;null;null;933.077;99.516;null
124;2020-11-23T17:51:58+01:00;null;null;null;null;933.077;67.225;null
125;2020-11-23T17:51:59+01:00;null;null;null;null;937.239;88.031;null
126;2020-11-23T17:52:00+01:00;null;null;null;null;901.203;null;null
127;2020-11-23T17:52:01+01:00;null;null;null;null;901.203;56.28;null
128;2020-11-23T17:52:02+01:00;null;null;null;null;null;31.898;null
129;2020-11-23T17:52:03+01:00;null;null;null;null;824.142;31.898;null
130;2020-11-23T17:52:04+01:00;null;null;null;null;null;null;null
131;2020-11-23T17:52:05+01:00;null;null;null;null;null;40.694;null
132;2020-11-23T17:52:06+01:00;null;null;null;null;null;63.845;null
133;2020-11-23T17:52:07+01:00;null;null;null;null;null;114.175;null
134;2020-11-23T17:52:08+01:00;null;null;null;null;null;41.801;null
135;2020-11-23T17:52:09+01:00;null;null;null;null;null;38.129;null
136;2020-11-23T17:52:10+01:00;null;null;null;null;null;63.569;null
137;2020-11-23T17:52:11+01:00;null;null;null;null;null;61.637;null
138;2020-11-23T17:52:12+01:00;null;null;null;null;null;257.466;null
139;2020-11-23T17:52:13+01:00;null;null;null;null;null;null;null
140;2020-11-23T17:52:14+01:00;null;null;null;null;null;null;null
141;2020-11-23T17:52:15+01:00;null;null;null;null;null;null;null
142;2020-11-23T17:52:16+01:00;null;null;null;null;null;null;null
143;2020-11-23T17:52:17+01:00;null;null;null;null;null;null;null
144;2020-11-23T17:52:18+01:00;null;null;null;null;null;null;null
145;2020-11-23T17:52:19+01:00;null;null;null;null;null;null;null
146;2020-11-23T17:52:20+01:00;null;null;null;null;null;null;null
147;2020-11-23T17:52:21+01:00;null;null;null;null;null;null;null
148;2020-11-23T17:52:22+01:00;null;null;null;null;null;null;null
149;2020-11-23T17:52:23+01:00;null;null;null;null;null;null;null
150;2020-11-23T17:52:24+01:00;null;null;null;null;null;null;null
151;2020-11-23T17:52:25+01:00;null;null;null;null;null;null;null
152;2020-11-23T17:52:26+01:00;null;null;null;null;null;null;null
153;2020-11-23T17:52:27+01:00;null;null;null;null;null;null;null
154;2020-11-23T17:52:28+01:00;null;null;null;null;null;null;null
155;2020-11-23T17:52:29+01:00;null;null;null;null;null;null;null
156;2020-11-23T17:52:30+01:00;null;null;null;null;null;null;null
157;2020-11-23T17:52:31+01:00;null;null;null;null;null;null;null
158;2020-11-23T17:52:32+01:00;null;null;null;null;null;null;null
159;2020-11-23T17:52:33+01:00;null;null;null;null;null;null;null
160;2020-11-23T17:52:34+01:00;null;null;null;null;null;null;null
161;2020-11-23T17:52:35+01:00;null;null;null;null;null;null;null
162;2020-11-23T17:52:36+01:00;null;null;null;null;null;null;null
163;2020-11-23T17:52:37+01:00;null;null;null;null;null;null;null
164;2020-11-23T17:52:38+01:00;null;null;null;null;null;null;null
165;2020-11-23T17:52:39+01:00;null;null;null;null;null;null;null
166;2020-11-23T17:52:40+01:00;null;null;null;null;null;null;null
167;2020-11-23T17:52:41+01:00;null;null;null;null;null;null;null
168;2020-11-23T17:52:42+01:00;null;null;null;null;null;null;null
169;2020-11-23T17:52:43+01:00;null;null;null;null;null;null;null
170;2020-11-23T17:52:44+01:00;null;null;null;null;null;null;null
171;2020-11-23T17:52:45+01:00;null;null;null;null;null;null;null
172;2020-11-23T17:52:46+01:00;null;null;null;null;null;null;null
173;2020-11-23T17:52:47+01:00;null;null;null;null;null;null;null
174;2020-11-23T17:52:48+01:00;null;null;null;null;null;null;null
175;2020-11-23T17:52:49+01:00;null;null;null;null;null;null;null
176;2020-11-23T17:52:50+01:00;null;null;null;null;null;null;null
177;2020-11-23T17:52:51+01:00;null;null;null;null;null;null;null
178;2020-11-23T17:52:52+01:00;null;null;null;null;null;null;null
179;2020-11-23T17:52:53+01:00;null;null;null;null;null;null;null
180;2020-11-23T17:52:54+01:00;null;null;null;null;null;0.105;null
181;2020-11-23T17:52:55+01:00;null;null;null;null;null;0.104;null
182;2020-11-23T17:52:56+01:00;null;null;null;null;null;null;null
183;2020-11-23T17:52:57+01:00;null;null;null;null;null;0.064;null
184;2020-11-23T17:52:58+01:00;null;null;null;null;null;0.082;null
185;2020-11-23T17:52:59+01:00;null;null;null;null;null;0.082;null
186;2020-11-23T17:53:00+01:00;null;null;null;null;null;null;null
187;2020-11-23T17:53:01+01:00;null;null;null;null;null;0.082;null
188;2020-11-23T17:53:02+01:00;null;null;null;null;null;0.061;null
189;2020-11-23T17:53:03+01:00;null;null;null;null;null;null;null
190;2020-11-23T17:53:04+01:00;null;null;null;null;null;0.048;null
191;2020-11-23T17:53:05+01:00;null;null;null;null;null;0.045;null
192;2020-11-23T17:53:06+01:00;null;null;null;null;null;0.052;null
193;2020-11-23T17:53:07+01:00;null;null;null;null;null;0.043;null
194;2020-11-23T17:53:08+01:00;null;null;null;null;null;0.059;null
195;2020-11-23T17:53:09+01:00;null;null;null;null;null;0.062;null
196;2020-11-23T17:53:10+01:00;null;null;null;null;null;0.048;null
197;2020-11-23T17:53:11+01:00;null;null;null;null;null;0.042;null
198;2020-11-23T17:53:12+01:00;null;null;null;null;null;0.044;null
199;2020-11-23T17:53:13+01:00;null;null;null;null;null;null;null
200;2020-11-23T17:53:14+01:00;null;null;null;null;null;null;null
201;2020-11-23T17:53:15+01:00;null;null;null;null;null;null;null
202;2020-11-23T17:53:16+01:00;null;null;null;null;null;null;null
203;2020-11-23T17:53:17+01:00;null;null;null;null;null;null;null
204;2020-11-23T17:53:18+01:00;null;null;null;null;null;null;null
205;2020-11-23T17:53:19+01:00;null;null;null;null;null;null;null
206;2020-11-23T17:53:20+01:00;null;null;null;null;null;null;null
207;2020-11-23T17:53:21+01:00;null;null;null;null;null;null;null
208;2020-11-23T17:53:22+01:00;null;null;null;null;null;null;null
209;2020-11-23T17:53:23+01:00;null;null;null;null;null;null;null
210;2020-11-23T17:53:24+01:00;null;null;null;null;null;null;null
211;2020-11-23T17:53:25+01:00;null;null;null;null;null;null;null
212;2020-11-23T17:53:26+01:00;null;null;null;null;null;null;null
213;2020-11-23T17:53:27+01:00;null;null;null;null;null;null;null
214;2020-11-23T17:53:28+01:00;null;null;null;null;null;null;null
215;2020-11-23T17:53:29+01:00;null;null;null;null;null;null;null
